Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784162063,100,,Aggregated,67.800000,0.000000,12,15,19,22,59,110,290,340,640,1100,1100,4678,2,12,29.90586759303737,1.819099998101592,1100.1061999995727,10584.050021376657
1784162064,100,,Aggregated,67.800000,0.000000,12,15,18,22,59,110,290,340,640,1100,1100,4749,2,12,29.656551126621125,1.819099998101592,1100.1061999995727,10579.989050326385
1784162065,100,,Aggregated,67.600000,0.000000,12,15,18,22,58,110,280,340,640,1100,1100,4819,2,12,29.460572463230143,1.819099998101592,1100.1061999995727,10550.013488275576
1784162066,100,,Aggregated,67.500000,0.000000,12,15,18,22,55,110,280,340,640,1100,1100,4877,2,12,29.258189276258943,1.819099998101592,1100.1061999995727,10549.758458068485
1784162067,100,,Aggregated,68.100000,0.000000,12,15,18,22,55,110,280,340,640,1100,1100,4956,2,12,29.18401031076503,1.819099998101592,1100.1061999995727,10545.780669895077
1784162068,100,,Aggregated,67.900000,0.000000,12,15,18,22,54,100,280,340,620,1100,1100,5012,2,12,29.136708040726315,1.819099998101592,1100.1061999995727,10556.691739824422
1784162069,100,,Aggregated,67.400000,0.000000,12,15,18,21,53,100,280,340,620,1100,1100,5083,2,12,28.978709167831855,1.819099998101592,1100.1061999995727,10535.33307102105
1784162070,100,,Aggregated,67.800000,0.000000,12,15,18,21,52,100,280,330,620,1100,1100,5147,2,12,28.79081200697458,1.819099998101592,1100.1061999995727,10539.784340392462
1784162071,100,,Aggregated,67.400000,0.000000,12,15,18,21,52,99,280,330,620,1100,1100,5221,2,12,28.72517852898772,1.819099998101592,1100.1061999995727,10560.456617506225
1784162072,100,,Aggregated,67.000000,0.000000,12,15,18,21,51,96,280,330,620,1100,1100,5288,2,12,28.583450170155956,1.819099998101592,1100.1061999995727,10553.021180030257
1784162073,100,,Aggregated,67.100000,0.000000,12,15,18,21,50,96,280,330,620,1100,1100,5363,2,12,28.463269214962853,1.819099998101592,1100.1061999995727,10550.84747342905
1784162074,100,,Aggregated,67.100000,0.000000,12,15,18,21,50,94,280,330,620,1100,1100,5422,2,12,28.35780210252681,1.819099998101592,1100.1061999995727,10544.24197713021
1784162075,100,,Aggregated,67.900000,0.000000,12,15,18,21,50,93,280,330,620,1100,1100,5496,2,12,28.188803675371616,1.819099998101592,1100.1061999995727,10537.499818049491
1784162076,100,,Aggregated,68.300000,0.000000,12,15,18,21,49,92,280,330,620,1100,1100,5561,2,12,28.13053799675181,1.819099998101592,1100.1061999995727,10530.125876640892
1784162077,100,,Aggregated,66.700000,0.000000,12,15,18,21,49,91,280,330,620,1100,1100,5638,2,12,28.143687743881532,1.819099998101592,1100.1061999995727,10556.13355799929
1784162078,100,,Aggregated,67.000000,0.000000,12,15,18,21,48,91,280,330,620,1100,1100,5702,2,12,27.96650913715539,1.819099998101592,1100.1061999995727,10546.86075061382
1784162079,100,,Aggregated,68.000000,0.000000,12,15,18,21,48,91,280,330,620,1100,1100,5775,2,12,27.925796069258226,1.819099998101592,1100.1061999995727,10548.06961038961
1784162080,100,,Aggregated,67.800000,0.000000,12,15,18,21,46,90,270,330,620,1100,1100,5842,2,12,27.76793000684044,1.819099998101592,1100.1061999995727,10560.189147552208
1784162081,100,,Aggregated,68.000000,0.000000,12,15,18,21,46,90,270,330,620,1100,1100,5906,2,12,27.660237639684784,1.819099998101592,1100.1061999995727,10569.422959701998
