Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784162401,25,,Aggregated,15.300000,0.000000,150,150,150,150,160,470,2400,2700,8000,9000,9000,1073,0,150,246.66735013977922,1.4576000103261322,9010.057899984531,9733.832246039143
1784162402,25,,Aggregated,15.800000,0.000000,150,150,150,150,160,460,2400,2700,8000,9000,9000,1087,0,150,245.3682906162874,1.4576000103261322,9010.057899984531,9738.158233670652
1784162403,25,,Aggregated,15.800000,0.000000,150,150,150,150,160,470,2400,2700,8000,9000,9000,1100,0,150,244.37530690899374,1.4576000103261322,9010.057899984531,9738.822727272727
1784162404,25,,Aggregated,15.500000,0.000000,150,150,150,150,160,460,2400,2700,8000,9000,9000,1119,0,150,242.97241948152143,1.4576000103261322,9010.057899984531,9715.605898123324
1784162405,25,,Aggregated,15.500000,0.000000,150,150,150,150,160,460,2400,2700,8000,9000,9000,1133,0,150,241.50380917899503,1.4576000103261322,9010.057899984531,9706.554280670785
1784162406,25,,Aggregated,15.900000,0.000000,150,150,150,150,160,460,2400,2700,8000,9000,9000,1147,0,150,240.78536312100996,1.4576000103261322,9010.057899984531,9672.272013949434
1784162407,25,,Aggregated,15.300000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1162,0,150,239.5690816693832,1.4576000103261322,9010.057899984531,9720.706540447505
1784162408,25,,Aggregated,15.000000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1177,0,150,238.23237629556283,1.4576000103261322,9010.057899984531,9729.920135938828
1784162409,25,,Aggregated,15.400000,0.000000,150,150,150,150,160,460,2400,2700,8000,9000,9000,1195,0,150,243.5785300416675,1.4576000103261322,9010.057899984531,9795.370711297071
1784162410,25,,Aggregated,14.900000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1210,0,150,242.27147429735567,1.4576000103261322,9010.057899984531,9765.547107438017
1784162411,25,,Aggregated,15.000000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1227,0,150,241.0882946208699,1.4576000103261322,9010.057899984531,9771.58598207009
1784162412,25,,Aggregated,14.900000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1241,0,150,240.01262167594933,1.4576000103261322,9010.057899984531,9787.46091861402
1784162413,25,,Aggregated,14.900000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1255,0,150,239.2327753783842,1.4576000103261322,9010.057899984531,9754.419123505975
1784162414,25,,Aggregated,15.200000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1270,0,150,238.16312401567853,1.4576000103261322,9010.057899984531,9726.69842519685
1784162415,25,,Aggregated,15.400000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1283,0,150,237.2219617302656,1.4576000103261322,9010.057899984531,9761.2907248636
1784162416,25,,Aggregated,14.800000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1299,0,150,236.23930569661974,1.4576000103261322,9010.057899984531,9785.374903772132
1784162417,25,,Aggregated,15.400000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1314,0,150,235.33392374418304,1.4576000103261322,9010.057899984531,9757.840182648402
1784162418,25,,Aggregated,14.900000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1331,0,150,234.65331495103828,1.4576000103261322,9010.057899984531,9740.033809166041
1784162419,25,,Aggregated,15.000000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1344,0,150,233.46998244035908,1.4576000103261322,9010.057899984531,9715.958333333334
1784162420,25,,Aggregated,15.000000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1354,0,150,232.83070635145197,1.4576000103261322,9010.057899984531,9748.098227474151
1784162421,25,,Aggregated,14.900000,0.000000,150,150,150,150,160,460,2300,2700,8000,9000,9000,1374,0,150,231.81140320231103,1.4576000103261322,9010.057899984531,9732.691411935954
1784162422,25,,Aggregated,14.800000,0.000000,150,150,150,150,160,460,2300,2700,8100,9000,9000,1384,0,150,237.13382210980276,1.4576000103261322,9010.057899984531,9788.778179190751
1784162423,25,,Aggregated,14.400000,0.000000,150,150,150,150,160,460,2300,2700,8100,9000,9000,1401,0,150,235.8190184153718,1.4576000103261322,9010.057899984531,9771.585296216988
1784162424,25,,Aggregated,14.700000,0.000000,150,150,150,150,160,460,2300,2700,8100,9000,9000,1413,0,150,234.7382803255002,1.4576000103261322,9010.057899984531,9755.972399150744
1784162425,25,,Aggregated,13.900000,0.000000,150,150,150,150,160,460,2300,2700,8100,9000,9000,1428,0,150,233.52952149856597,1.4576000103261322,9010.057899984531,9763.070028011205
1784162426,25,,Aggregated,14.500000,0.000000,150,150,150,150,160,460,2300,2700,8100,9000,9000,1443,0,150,232.9692015245593,1.4576000103261322,9010.057899984531,9738.25848925849
1784162427,25,,Aggregated,14.100000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1458,0,150,232.32331488336823,1.4576000103261322,9010.057899984531,9766.964334705075
1784162428,25,,Aggregated,14.300000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1477,0,150,231.17852491532267,1.4576000103261322,9010.057899984531,9788.635748138118
1784162429,25,,Aggregated,13.900000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1489,0,150,230.72502807251746,1.4576000103261322,9010.057899984531,9793.684351914037
1784162430,25,,Aggregated,14.100000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1505,0,150,229.84215740862447,1.4576000103261322,9010.057899984531,9793.03388704319
1784162431,25,,Aggregated,14.900000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1521,0,150,232.75568882315474,1.4576000103261322,9010.057899984531,9825.788297172912
1784162432,25,,Aggregated,14.600000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1534,0,150,231.82105039113344,1.4576000103261322,9010.057899984531,9845.335723598435
1784162433,25,,Aggregated,15.000000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1549,0,150,231.10401491289434,1.4576000103261322,9010.057899984531,9821.664945125887
1784162434,25,,Aggregated,14.600000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1562,0,150,230.28943124207103,1.4576000103261322,9010.057899984531,9810.282970550576
